scorer,contaminant,n,fraction,n_contaminating,repeats,im_size,detect,detect_lo,detect_hi,KS_mean
pixel_entropy,imagenet64,250,0.0,0,500,256,0.032,0.01979134135128301,0.05134530159364255,0.07576000000000001
pixel_entropy,imagenet64,250,0.005,1,500,256,0.022,0.01232788016714588,0.03896125514839773,0.07612000000000001
pixel_entropy,imagenet64,250,0.01,2,500,256,0.044,0.029233737680341678,0.06571991441984218,0.07733600000000002
pixel_entropy,imagenet64,250,0.02,5,500,256,0.032,0.01979134135128301,0.05134530159364255,0.07471200000000001
pixel_entropy,imagenet64,250,0.05,12,500,256,0.046,0.030844883399787512,0.06807827022627275,0.076272
pixel_entropy,imagenet64,250,0.1,25,500,256,0.046,0.030844883399787512,0.06807827022627275,0.076168
pixel_entropy,imagenet64,250,0.2,50,500,256,0.034,0.02133433944461342,0.053771805026188516,0.076184
pixel_entropy,imagenet64,250,0.5,125,500,256,0.062,0.04401893261361028,0.08666023321946106,0.080088
pixel_entropy,imagenet64,250,1.0,250,500,256,0.196,0.16357755483279346,0.23305821323399578,0.09419200000000001
pixel_entropy,imagenet64,500,0.0,0,500,256,0.052,0.03573001990962654,0.07510163829406287,0.053372
pixel_entropy,imagenet64,500,0.005,2,500,256,0.066,0.04737823802541255,0.09123993085941157,0.055360000000000006
pixel_entropy,imagenet64,500,0.01,5,500,256,0.044,0.029233737680341678,0.06571991441984218,0.05375200000000001
pixel_entropy,imagenet64,500,0.02,10,500,256,0.056,0.03902536261505807,0.07974529864038413,0.05427600000000001
pixel_entropy,imagenet64,500,0.05,25,500,256,0.036,0.022890872735181415,0.05618477326149691,0.052376000000000006
pixel_entropy,imagenet64,500,0.1,50,500,256,0.062,0.04401893261361028,0.08666023321946106,0.054492000000000006
pixel_entropy,imagenet64,500,0.2,100,500,256,0.06,0.042348086000950205,0.08436157830624476,0.055772
pixel_entropy,imagenet64,500,0.5,250,500,256,0.122,0.0961588543796491,0.15360535722971383,0.06119600000000001
pixel_entropy,imagenet64,500,1.0,500,500,256,0.35,0.3094794545296122,0.3928079310296588,0.07719200000000001
pixel_entropy,imagenet64,1000,0.0,0,500,256,0.046,0.030844883399787512,0.06807827022627275,0.037706
pixel_entropy,imagenet64,1000,0.005,5,500,256,0.038,0.024459922123289107,0.0585852253992656,0.038950000000000005
pixel_entropy,imagenet64,1000,0.01,10,500,256,0.064,0.045695733565557124,0.08895293379339062,0.038234000000000004
pixel_entropy,imagenet64,1000,0.02,20,500,256,0.054,0.03737409848513375,0.07742706124443205,0.037986000000000006
pixel_entropy,imagenet64,1000,0.05,50,500,256,0.044,0.029233737680341678,0.06571991441984218,0.038546000000000004
pixel_entropy,imagenet64,1000,0.1,100,500,256,0.06,0.042348086000950205,0.08436157830624476,0.03862
pixel_entropy,imagenet64,1000,0.2,200,500,256,0.054,0.03737409848513375,0.07742706124443205,0.039654
pixel_entropy,imagenet64,1000,0.5,500,500,256,0.22,0.1859003473955845,0.2583694389817214,0.047884
pixel_entropy,imagenet64,1000,1.0,1000,500,256,0.612,0.5685873695673256,0.6537047158817519,0.06638000000000001
pixel_entropy,imagenet64,2000,0.0,0,500,256,0.038,0.024459922123289107,0.0585852253992656,0.026983
pixel_entropy,imagenet64,2000,0.005,10,500,256,0.052,0.03573001990962654,0.07510163829406287,0.026774
pixel_entropy,imagenet64,2000,0.01,20,500,256,0.052,0.03573001990962654,0.07510163829406287,0.027016000000000002
pixel_entropy,imagenet64,2000,0.02,40,500,256,0.046,0.030844883399787512,0.06807827022627275,0.026471000000000005
pixel_entropy,imagenet64,2000,0.05,100,500,256,0.034,0.02133433944461342,0.053771805026188516,0.025948
pixel_entropy,imagenet64,2000,0.1,200,500,256,0.072,0.05245772605354006,0.09806894740891321,0.027896
pixel_entropy,imagenet64,2000,0.2,400,500,256,0.086,0.06447280005130328,0.11384038409228468,0.028961999999999998
pixel_entropy,imagenet64,2000,0.5,1000,500,256,0.334,0.2940631065718404,0.37646826678041956,0.038729999999999994
pixel_entropy,imagenet64,2000,1.0,2000,500,256,0.906,0.8772348563464386,0.928573953406468,0.059881000000000004
pixel_entropy,imagenet64,4000,0.0,0,500,256,0.034,0.02133433944461342,0.053771805026188516,0.018498
pixel_entropy,imagenet64,4000,0.005,20,500,256,0.03,0.018263049234083534,0.04890409218496562,0.018531
pixel_entropy,imagenet64,4000,0.01,40,500,256,0.042,0.027632099334746148,0.06335205123956134,0.019268
pixel_entropy,imagenet64,4000,0.02,80,500,256,0.018,0.009498085051756854,0.03385204721203399,0.017893999999999997
pixel_entropy,imagenet64,4000,0.05,200,500,256,0.032,0.01979134135128301,0.05134530159364255,0.0185485
pixel_entropy,imagenet64,4000,0.1,400,500,256,0.06,0.042348086000950205,0.08436157830624476,0.020052999999999998
pixel_entropy,imagenet64,4000,0.2,800,500,256,0.128,0.10152638796079462,0.1601463282261975,0.0220835
pixel_entropy,imagenet64,4000,0.5,2000,500,256,0.642,0.5990414871027679,0.6827931212344555,0.033757999999999996
pixel_entropy,imagenet64,4000,1.0,4000,500,256,0.998,0.9887590072528046,0.9996468726904154,0.055513999999999994
pixel_entropy,cifar100,100,0.0,0,500,256,0.056,0.03902536261505807,0.07974529864038413,0.12014000000000001
pixel_entropy,cifar100,100,0.005,0,500,256,0.04,0.026040593951356387,0.06097405509707471,0.11774000000000001
pixel_entropy,cifar100,100,0.01,1,500,256,0.03,0.018263049234083534,0.04890409218496562,0.11908000000000002
pixel_entropy,cifar100,100,0.02,2,500,256,0.036,0.022890872735181415,0.05618477326149691,0.11792000000000001
pixel_entropy,cifar100,100,0.05,5,500,256,0.038,0.024459922123289107,0.0585852253992656,0.11674000000000001
pixel_entropy,cifar100,100,0.1,10,500,256,0.026,0.0152562373229252,0.04397190104437119,0.11896000000000001
pixel_entropy,cifar100,100,0.2,20,500,256,0.024,0.013781177149521824,0.04147745969189818,0.11566000000000001
pixel_entropy,cifar100,100,0.5,50,500,256,0.056,0.03902536261505807,0.07974529864038413,0.12300000000000001
pixel_entropy,cifar100,100,1.0,100,500,256,0.13,0.10332021037816715,0.16232200733470134,0.1392
pixel_entropy,cifar100,250,0.0,0,500,256,0.054,0.03737409848513375,0.07742706124443205,0.07591200000000001
pixel_entropy,cifar100,250,0.005,1,500,256,0.05,0.03409350665098192,0.07276865002683111,0.073792
pixel_entropy,cifar100,250,0.01,2,500,256,0.032,0.01979134135128301,0.05134530159364255,0.074384
pixel_entropy,cifar100,250,0.02,5,500,256,0.034,0.02133433944461342,0.053771805026188516,0.07524800000000001
pixel_entropy,cifar100,250,0.05,12,500,256,0.042,0.027632099334746148,0.06335205123956134,0.075416
pixel_entropy,cifar100,250,0.1,25,500,256,0.046,0.030844883399787512,0.06807827022627275,0.075712
pixel_entropy,cifar100,250,0.2,50,500,256,0.046,0.030844883399787512,0.06807827022627275,0.07528800000000001
pixel_entropy,cifar100,250,0.5,125,500,256,0.096,0.07317313790557156,0.12498755386739835,0.083408
pixel_entropy,cifar100,250,1.0,250,500,256,0.274,0.2367399762569261,0.31470635131904223,0.102608
pixel_entropy,cifar100,500,0.0,0,500,256,0.048,0.03246497509125218,0.07042768006068446,0.053200000000000004
pixel_entropy,cifar100,500,0.005,2,500,256,0.038,0.024459922123289107,0.0585852253992656,0.053728000000000005
pixel_entropy,cifar100,500,0.01,5,500,256,0.056,0.03902536261505807,0.07974529864038413,0.052904000000000014
pixel_entropy,cifar100,500,0.02,10,500,256,0.044,0.029233737680341678,0.06571991441984218,0.05344800000000001
pixel_entropy,cifar100,500,0.05,25,500,256,0.06,0.042348086000950205,0.08436157830624476,0.054256
pixel_entropy,cifar100,500,0.1,50,500,256,0.06,0.042348086000950205,0.08436157830624476,0.05437600000000001
pixel_entropy,cifar100,500,0.2,100,500,256,0.084,0.06274379952220428,0.11159988309550732,0.05642400000000001
pixel_entropy,cifar100,500,0.5,250,500,256,0.154,0.12501019573842537,0.18826604028495975,0.064108
pixel_entropy,cifar100,500,1.0,500,500,256,0.542,0.4981733601090301,0.5851861719343742,0.08735599999999999
pixel_entropy,cifar100,1000,0.0,0,500,256,0.032,0.01979134135128301,0.05134530159364255,0.03798000000000001
pixel_entropy,cifar100,1000,0.005,5,500,256,0.04,0.026040593951356387,0.06097405509707471,0.03777200000000001
pixel_entropy,cifar100,1000,0.01,10,500,256,0.05,0.03409350665098192,0.07276865002683111,0.038166
pixel_entropy,cifar100,1000,0.02,20,500,256,0.038,0.024459922123289107,0.0585852253992656,0.038006
pixel_entropy,cifar100,1000,0.05,50,500,256,0.046,0.030844883399787512,0.06807827022627275,0.037666
pixel_entropy,cifar100,1000,0.1,100,500,256,0.048,0.03246497509125218,0.07042768006068446,0.03794600000000001
pixel_entropy,cifar100,1000,0.2,200,500,256,0.058,0.040683464783922846,0.08205669799739573,0.03869800000000001
pixel_entropy,cifar100,1000,0.5,500,500,256,0.292,0.25385182596325645,0.33332001534559935,0.052210000000000006
pixel_entropy,cifar100,1000,1.0,1000,500,256,0.834,0.7988639930270354,0.8640427617943212,0.078146
pixel_entropy,cifar100,2000,0.0,0,500,256,0.04,0.026040593951356387,0.06097405509707471,0.026556000000000003
pixel_entropy,cifar100,2000,0.005,10,500,256,0.034,0.02133433944461342,0.053771805026188516,0.026650000000000007
pixel_entropy,cifar100,2000,0.01,20,500,256,0.04,0.026040593951356387,0.06097405509707471,0.027082000000000005
pixel_entropy,cifar100,2000,0.02,40,500,256,0.044,0.029233737680341678,0.06571991441984218,0.026431
pixel_entropy,cifar100,2000,0.05,100,500,256,0.048,0.03246497509125218,0.07042768006068446,0.026716
pixel_entropy,cifar100,2000,0.1,200,500,256,0.046,0.030844883399787512,0.06807827022627275,0.026731
pixel_entropy,cifar100,2000,0.2,400,500,256,0.116,0.09081324505614743,0.14704246197558635,0.030119
pixel_entropy,cifar100,2000,0.5,1000,500,256,0.528,0.4841949689615891,0.5713780524006803,0.043936
pixel_entropy,cifar100,2000,1.0,2000,500,256,0.992,0.9796126401630988,0.9968847352024922,0.07222399999999998
pixel_entropy,cifar100,4000,0.0,0,500,256,0.032,0.01979134135128301,0.05134530159364255,0.018568
pixel_entropy,cifar100,4000,0.005,20,500,256,0.038,0.024459922123289107,0.0585852253992656,0.018554
pixel_entropy,cifar100,4000,0.01,40,500,256,0.03,0.018263049234083534,0.04890409218496562,0.0186965
pixel_entropy,cifar100,4000,0.02,80,500,256,0.036,0.022890872735181415,0.05618477326149691,0.018651
pixel_entropy,cifar100,4000,0.05,200,500,256,0.028,0.01675081930862122,0.04644682058455155,0.0184995
pixel_entropy,cifar100,4000,0.1,400,500,256,0.052,0.03573001990962654,0.07510163829406287,0.019752999999999996
pixel_entropy,cifar100,4000,0.2,800,500,256,0.172,0.1414536049779883,0.20754814477828426,0.023372
pixel_entropy,cifar100,4000,0.5,2000,500,256,0.812,0.7754216622802987,0.8438205757564177,0.038659500000000006
pixel_entropy,cifar100,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.0676945
BRISQUE,uniform,100,0.0,0,500,256,0.042,0.027632099334746148,0.06335205123956134,0.11812
BRISQUE,uniform,100,0.005,0,500,256,0.046,0.030844883399787512,0.06807827022627275,0.11906
BRISQUE,uniform,100,0.01,1,500,256,0.042,0.027632099334746148,0.06335205123956134,0.11928000000000001
BRISQUE,uniform,100,0.02,2,500,256,0.026,0.0152562373229252,0.04397190104437119,0.11944000000000003
BRISQUE,uniform,100,0.05,5,500,256,0.048,0.03246497509125218,0.07042768006068446,0.12340000000000001
BRISQUE,uniform,100,0.1,10,500,256,0.11,0.08549101658817662,0.140456185865928,0.14706
BRISQUE,uniform,100,0.2,20,500,256,1.0,0.9923753814690964,0.9999999999999999,0.2319
BRISQUE,uniform,100,0.5,50,500,256,1.0,0.9923753814690964,0.9999999999999999,0.50972
BRISQUE,uniform,100,1.0,100,500,256,1.0,0.9923753814690964,0.9999999999999999,1.0
BRISQUE,uniform,250,0.0,0,500,256,0.04,0.026040593951356387,0.06097405509707471,0.07587999999999999
BRISQUE,uniform,250,0.005,1,500,256,0.04,0.026040593951356387,0.06097405509707471,0.076216
BRISQUE,uniform,250,0.01,2,500,256,0.048,0.03246497509125218,0.07042768006068446,0.076744
BRISQUE,uniform,250,0.02,5,500,256,0.036,0.022890872735181415,0.05618477326149691,0.07688800000000001
BRISQUE,uniform,250,0.05,12,500,256,0.088,0.06620563711739778,0.11607704855206659,0.08712800000000001
BRISQUE,uniform,250,0.1,25,500,256,0.456,0.41284403669724773,0.4998269297334718,0.124864
BRISQUE,uniform,250,0.2,50,500,256,1.0,0.9923753814690964,0.9999999999999999,0.21406400000000006
BRISQUE,uniform,250,0.5,125,500,256,1.0,0.9923753814690964,0.9999999999999999,0.504224
BRISQUE,uniform,250,1.0,250,500,256,1.0,0.9923753814690964,0.9999999999999999,1.0
BRISQUE,uniform,500,0.0,0,500,256,0.054,0.03737409848513375,0.07742706124443205,0.05502400000000001
BRISQUE,uniform,500,0.005,2,500,256,0.05,0.03409350665098192,0.07276865002683111,0.05450800000000001
BRISQUE,uniform,500,0.01,5,500,256,0.05,0.03409350665098192,0.07276865002683111,0.054336
BRISQUE,uniform,500,0.02,10,500,256,0.062,0.04401893261361028,0.08666023321946106,0.05649600000000001
BRISQUE,uniform,500,0.05,25,500,256,0.176,0.14512588004549448,0.21181487276253086,0.07114800000000002
BRISQUE,uniform,500,0.1,50,500,256,1.0,0.9923753814690964,0.9999999999999999,0.11384000000000002
BRISQUE,uniform,500,0.2,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.20833200000000002
BRISQUE,uniform,500,0.5,250,500,256,1.0,0.9923753814690964,0.9999999999999999,0.502464
BRISQUE,uniform,500,1.0,500,500,256,1.0,0.9923753814690964,0.9999999999999999,1.0
BRISQUE,uniform,1000,0.0,0,500,256,0.048,0.03246497509125218,0.07042768006068446,0.037862
BRISQUE,uniform,1000,0.005,5,500,256,0.064,0.045695733565557124,0.08895293379339062,0.037958000000000006
BRISQUE,uniform,1000,0.01,10,500,256,0.048,0.03246497509125218,0.07042768006068446,0.038683999999999996
BRISQUE,uniform,1000,0.02,20,500,256,0.058,0.040683464783922846,0.08205669799739573,0.04106400000000001
BRISQUE,uniform,1000,0.05,50,500,256,0.502,0.4583255665425368,0.5456439349833396,0.062834
BRISQUE,uniform,1000,0.1,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.108446
BRISQUE,uniform,1000,0.2,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.204408
BRISQUE,uniform,1000,0.5,500,500,256,1.0,0.9923753814690964,0.9999999999999999,0.50122
BRISQUE,uniform,1000,1.0,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,1.0
BRISQUE,uniform,2000,0.0,0,500,256,0.054,0.03737409848513375,0.07742706124443205,0.026571000000000004
BRISQUE,uniform,2000,0.005,10,500,256,0.03,0.018263049234083534,0.04890409218496562,0.026598
BRISQUE,uniform,2000,0.01,20,500,256,0.028,0.01675081930862122,0.04644682058455155,0.027489
BRISQUE,uniform,2000,0.02,40,500,256,0.078,0.057581071819524224,0.10485410622055823,0.032288000000000004
BRISQUE,uniform,2000,0.05,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.058473
BRISQUE,uniform,2000,0.1,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.10471400000000002
BRISQUE,uniform,2000,0.2,400,500,256,1.0,0.9923753814690964,0.9999999999999999,0.202434
BRISQUE,uniform,2000,0.5,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.500624
BRISQUE,uniform,2000,1.0,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,1.0
BRISQUE,uniform,4000,0.0,0,500,256,0.034,0.02133433944461342,0.053771805026188516,0.0188295
BRISQUE,uniform,4000,0.005,20,500,256,0.024,0.013781177149521824,0.04147745969189818,0.018765999999999998
BRISQUE,uniform,4000,0.01,40,500,256,0.016,0.008129155320203278,0.03125147541771118,0.020271
BRISQUE,uniform,4000,0.02,80,500,256,0.214,0.18030242285453799,0.25205885894513874,0.027069499999999996
BRISQUE,uniform,4000,0.05,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.054533
BRISQUE,uniform,4000,0.1,400,500,256,1.0,0.9923753814690964,0.9999999999999999,0.1026635
BRISQUE,uniform,4000,0.2,800,500,256,1.0,0.9923753814690964,0.9999999999999999,0.20144900000000002
BRISQUE,uniform,4000,0.5,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.50028
BRISQUE,uniform,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,1.0
BRISQUE,dtd,100,0.0,0,500,256,0.03,0.018263049234083534,0.04890409218496562,0.11554
BRISQUE,dtd,100,0.005,0,500,256,0.042,0.027632099334746148,0.06335205123956134,0.12056
BRISQUE,dtd,100,0.01,1,500,256,0.034,0.02133433944461342,0.053771805026188516,0.12200000000000003
BRISQUE,dtd,100,0.02,2,500,256,0.034,0.02133433944461342,0.053771805026188516,0.11822000000000002
BRISQUE,dtd,100,0.05,5,500,256,0.042,0.027632099334746148,0.06335205123956134,0.12102000000000002
BRISQUE,dtd,100,0.1,10,500,256,0.08,0.05929780247392154,0.1071068770920373,0.13918
BRISQUE,dtd,100,0.2,20,500,256,0.608,0.5645397124401949,0.6498133699571299,0.20736000000000002
BRISQUE,dtd,100,0.5,50,500,256,1.0,0.9923753814690964,0.9999999999999999,0.44784
BRISQUE,dtd,100,1.0,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.87286
BRISQUE,dtd,250,0.0,0,500,256,0.032,0.01979134135128301,0.05134530159364255,0.07581600000000001
BRISQUE,dtd,250,0.005,1,500,256,0.044,0.029233737680341678,0.06571991441984218,0.076144
BRISQUE,dtd,250,0.01,2,500,256,0.038,0.024459922123289107,0.0585852253992656,0.07582400000000002
BRISQUE,dtd,250,0.02,5,500,256,0.048,0.03246497509125218,0.07042768006068446,0.077464
BRISQUE,dtd,250,0.05,12,500,256,0.054,0.03737409848513375,0.07742706124443205,0.08331200000000001
BRISQUE,dtd,250,0.1,25,500,256,0.268,0.23105333049086763,0.30848449250747156,0.11242400000000001
BRISQUE,dtd,250,0.2,50,500,256,1.0,0.9923753814690964,0.9999999999999999,0.18944
BRISQUE,dtd,250,0.5,125,500,256,1.0,0.9923753814690964,0.9999999999999999,0.440792
BRISQUE,dtd,250,1.0,250,500,256,1.0,0.9923753814690964,0.9999999999999999,0.8701120000000001
BRISQUE,dtd,500,0.0,0,500,256,0.034,0.02133433944461342,0.053771805026188516,0.05342000000000001
BRISQUE,dtd,500,0.005,2,500,256,0.054,0.03737409848513375,0.07742706124443205,0.053044
BRISQUE,dtd,500,0.01,5,500,256,0.04,0.026040593951356387,0.06097405509707471,0.055060000000000005
BRISQUE,dtd,500,0.02,10,500,256,0.052,0.03573001990962654,0.07510163829406287,0.055260000000000004
BRISQUE,dtd,500,0.05,25,500,256,0.13,0.10332021037816715,0.16232200733470134,0.066392
BRISQUE,dtd,500,0.1,50,500,256,0.936,0.9110470662066095,0.954304266434443,0.10298800000000001
BRISQUE,dtd,500,0.2,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.182624
BRISQUE,dtd,500,0.5,250,500,256,1.0,0.9923753814690964,0.9999999999999999,0.43836
BRISQUE,dtd,500,1.0,500,500,256,1.0,0.9923753814690964,0.9999999999999999,0.87026
BRISQUE,dtd,1000,0.0,0,500,256,0.044,0.029233737680341678,0.06571991441984218,0.038328
BRISQUE,dtd,1000,0.005,5,500,256,0.03,0.018263049234083534,0.04890409218496562,0.037642
BRISQUE,dtd,1000,0.01,10,500,256,0.046,0.030844883399787512,0.06807827022627275,0.039386000000000004
BRISQUE,dtd,1000,0.02,20,500,256,0.052,0.03573001990962654,0.07510163829406287,0.03999200000000001
BRISQUE,dtd,1000,0.05,50,500,256,0.342,0.3017647943001571,0.3846445851556084,0.057476000000000006
BRISQUE,dtd,1000,0.1,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.09648599999999999
BRISQUE,dtd,1000,0.2,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.17909799999999998
BRISQUE,dtd,1000,0.5,500,500,256,1.0,0.9923753814690964,0.9999999999999999,0.43643200000000004
BRISQUE,dtd,1000,1.0,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.869622
BRISQUE,dtd,2000,0.0,0,500,256,0.052,0.03573001990962654,0.07510163829406287,0.027053000000000004
BRISQUE,dtd,2000,0.005,10,500,256,0.038,0.024459922123289107,0.0585852253992656,0.026571
BRISQUE,dtd,2000,0.01,20,500,256,0.04,0.026040593951356387,0.06097405509707471,0.028237
BRISQUE,dtd,2000,0.02,40,500,256,0.056,0.03902536261505807,0.07974529864038413,0.030548000000000002
BRISQUE,dtd,2000,0.05,100,500,256,0.968,0.9486546984063574,0.980208658648717,0.051578000000000006
BRISQUE,dtd,2000,0.1,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.092249
BRISQUE,dtd,2000,0.2,400,500,256,1.0,0.9923753814690964,0.9999999999999999,0.177112
BRISQUE,dtd,2000,0.5,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.436184
BRISQUE,dtd,2000,1.0,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.8691949999999999
BRISQUE,dtd,4000,0.0,0,500,256,0.032,0.01979134135128301,0.05134530159364255,0.018843
BRISQUE,dtd,4000,0.005,20,500,256,0.024,0.013781177149521824,0.04147745969189818,0.0195315
BRISQUE,dtd,4000,0.01,40,500,256,0.024,0.013781177149521824,0.04147745969189818,0.020200000000000003
BRISQUE,dtd,4000,0.02,80,500,256,0.116,0.09081324505614743,0.14704246197558635,0.025114
BRISQUE,dtd,4000,0.05,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.0480685
BRISQUE,dtd,4000,0.1,400,500,256,1.0,0.9923753814690964,0.9999999999999999,0.090082
BRISQUE,dtd,4000,0.2,800,500,256,1.0,0.9923753814690964,0.9999999999999999,0.176079
BRISQUE,dtd,4000,0.5,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.43512599999999996
BRISQUE,dtd,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.8690435
BRISQUE,imagenet64,100,0.0,0,500,256,0.034,0.02133433944461342,0.053771805026188516,0.11700000000000002
BRISQUE,imagenet64,100,0.005,0,500,256,0.022,0.01232788016714588,0.03896125514839773,0.11630000000000001
BRISQUE,imagenet64,100,0.01,1,500,256,0.044,0.029233737680341678,0.06571991441984218,0.11912
BRISQUE,imagenet64,100,0.02,2,500,256,0.024,0.013781177149521824,0.04147745969189818,0.11678000000000001
BRISQUE,imagenet64,100,0.05,5,500,256,0.052,0.03573001990962654,0.07510163829406287,0.12278
BRISQUE,imagenet64,100,0.1,10,500,256,0.138,0.11051755348949738,0.17100267032687666,0.14756
BRISQUE,imagenet64,100,0.2,20,500,256,0.768,0.7290418422345863,0.8028713622328494,0.22082
BRISQUE,imagenet64,100,0.5,50,500,256,1.0,0.9923753814690964,0.9999999999999999,0.47726
BRISQUE,imagenet64,100,1.0,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.92852
BRISQUE,imagenet64,250,0.0,0,500,256,0.042,0.027632099334746148,0.06335205123956134,0.074744
BRISQUE,imagenet64,250,0.005,1,500,256,0.032,0.01979134135128301,0.05134530159364255,0.074688
BRISQUE,imagenet64,250,0.01,2,500,256,0.044,0.029233737680341678,0.06571991441984218,0.07676000000000001
BRISQUE,imagenet64,250,0.02,5,500,256,0.048,0.03246497509125218,0.07042768006068446,0.077832
BRISQUE,imagenet64,250,0.05,12,500,256,0.092,0.0696823665014548,0.12053932221976234,0.085424
BRISQUE,imagenet64,250,0.1,25,500,256,0.38,0.3385215907441222,0.42330831770329463,0.11944
BRISQUE,imagenet64,250,0.2,50,500,256,1.0,0.9923753814690964,0.9999999999999999,0.20251200000000003
BRISQUE,imagenet64,250,0.5,125,500,256,1.0,0.9923753814690964,0.9999999999999999,0.470368
BRISQUE,imagenet64,250,1.0,250,500,256,1.0,0.9923753814690964,0.9999999999999999,0.9234800000000001
BRISQUE,imagenet64,500,0.0,0,500,256,0.054,0.03737409848513375,0.07742706124443205,0.054332000000000005
BRISQUE,imagenet64,500,0.005,2,500,256,0.046,0.030844883399787512,0.06807827022627275,0.053472000000000006
BRISQUE,imagenet64,500,0.01,5,500,256,0.04,0.026040593951356387,0.06097405509707471,0.053444000000000005
BRISQUE,imagenet64,500,0.02,10,500,256,0.044,0.029233737680341678,0.06571991441984218,0.05484000000000001
BRISQUE,imagenet64,500,0.05,25,500,256,0.158,0.1286522063728175,0.1925630327023204,0.06911600000000001
BRISQUE,imagenet64,500,0.1,50,500,256,0.996,0.9855339859585811,0.9989023924587627,0.108924
BRISQUE,imagenet64,500,0.2,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.19598
BRISQUE,imagenet64,500,0.5,250,500,256,1.0,0.9923753814690964,0.9999999999999999,0.46591600000000005
BRISQUE,imagenet64,500,1.0,500,500,256,1.0,0.9923753814690964,0.9999999999999999,0.921984
BRISQUE,imagenet64,1000,0.0,0,500,256,0.052,0.03573001990962654,0.07510163829406287,0.038448
BRISQUE,imagenet64,1000,0.005,5,500,256,0.032,0.01979134135128301,0.05134530159364255,0.037956000000000004
BRISQUE,imagenet64,1000,0.01,10,500,256,0.042,0.027632099334746148,0.06335205123956134,0.038566
BRISQUE,imagenet64,1000,0.02,20,500,256,0.048,0.03246497509125218,0.07042768006068446,0.041488000000000004
BRISQUE,imagenet64,1000,0.05,50,500,256,0.418,0.37555228526740775,0.4616981521716604,0.06035000000000001
BRISQUE,imagenet64,1000,0.1,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.10288400000000002
BRISQUE,imagenet64,1000,0.2,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.191212
BRISQUE,imagenet64,1000,0.5,500,500,256,1.0,0.9923753814690964,0.9999999999999999,0.463092
BRISQUE,imagenet64,1000,1.0,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.920214
BRISQUE,imagenet64,2000,0.0,0,500,256,0.06,0.042348086000950205,0.08436157830624476,0.027212000000000004
BRISQUE,imagenet64,2000,0.005,10,500,256,0.028,0.01675081930862122,0.04644682058455155,0.026809
BRISQUE,imagenet64,2000,0.01,20,500,256,0.038,0.024459922123289107,0.0585852253992656,0.027592000000000002
BRISQUE,imagenet64,2000,0.02,40,500,256,0.088,0.06620563711739778,0.11607704855206659,0.031853
BRISQUE,imagenet64,2000,0.05,100,500,256,0.998,0.9887590072528046,0.9996468726904154,0.055208
BRISQUE,imagenet64,2000,0.1,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.09859
BRISQUE,imagenet64,2000,0.2,400,500,256,1.0,0.9923753814690964,0.9999999999999999,0.188781
BRISQUE,imagenet64,2000,0.5,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.46189700000000006
BRISQUE,imagenet64,2000,1.0,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.9189930000000001
BRISQUE,imagenet64,4000,0.0,0,500,256,0.028,0.01675081930862122,0.04644682058455155,0.0193495
BRISQUE,imagenet64,4000,0.005,20,500,256,0.028,0.01675081930862122,0.04644682058455155,0.019159500000000003
BRISQUE,imagenet64,4000,0.01,40,500,256,0.042,0.027632099334746148,0.06335205123956134,0.020529500000000003
BRISQUE,imagenet64,4000,0.02,80,500,256,0.174,0.14328895399220098,0.20968229728994797,0.0262395
BRISQUE,imagenet64,4000,0.05,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.05175450000000001
BRISQUE,imagenet64,4000,0.1,400,500,256,1.0,0.9923753814690964,0.9999999999999999,0.096326
